Customer_ID,Age,Gender,City,Annual_Income,Purchase_Frequency,Total_Spending,Average_Order_Value,Max_Single_Spend,Total_Items_Count,Discount_Usage_Rate,Preferred_Category,Days_Since_Last_Purchase,Customer_Lifetime_Days,Monthly_Purchase_Rate,Cluster_KMeans,Cluster_Agglomerative,Cluster_DBSCAN,PCA1,PCA2,PCA3_1,PCA3_2,PCA3_3,Customer_Persona,RFM_Segment,RFM_Score,Predicted_CLV_3Yr,CLV_Tier
CUST-2212,42,Male,Chicago,87261.31,28,5189.0,185.32,427.0,72,0.0661,Makeup,1,1088,0.77,2,1,0,2.3592482495483647,-0.644609134615999,2.3592482495483647,-0.644609134615999,0.2689974858034669,VIP Cosmetics Enthusiasts ✨,Loyal Customers,355,5189.0,Platinum Tier 💎
CUST-2213,61,Female,Seattle,40131.42,20,2556.0,127.8,427.0,50,0.0625,Bath & Body,2,1091,0.55,0,0,0,-1.629263140376313,2.321117035514339,-1.629263140376313,2.321117035514339,-0.41974709157225865,Occasional / New Shoppers 🌱,Need Attention,221,2556.0,Bronze Tier 🥉
CUST-2214,64,Female,Houston,53365.81,30,4786.0,159.53,427.0,74,0.0783,Fragrance,2,1090,0.83,2,1,0,1.8725949074070711,1.6678287675369785,1.8725949074070711,1.6678287675369785,0.46696394555648885,VIP Cosmetics Enthusiasts ✨,Need Attention,255,4786.0,Gold Tier 🥇
CUST-2215,25,Female,Seattle,85067.92,21,2819.0,134.24,340.0,49,0.069,Haircare,2,1092,0.58,0,0,0,-1.2534688630222584,-0.6799537165176001,-1.2534688630222584,-0.6799537165176001,-0.5727512411307191,Occasional / New Shoppers 🌱,Need Attention,221,2819.0,Bronze Tier 🥉
CUST-2216,38,Female,Dallas,61739.55,26,4355.0,167.5,367.0,66,0.0481,Fragrance,2,1092,0.71,2,1,0,1.1803140788940103,0.0811262114837009,1.1803140788940103,0.0811262114837009,-0.8524957685482805,VIP Cosmetics Enthusiasts ✨,Need Attention,244,4355.0,Silver Tier 🥈
CUST-2217,21,Female,Chicago,60184.3,15,1963.0,130.87,184.0,37,0.1033,Makeup,2,1089,0.41,1,3,-1,-2.7341418100859007,-0.2901700306536907,-2.7341418100859007,-0.2901700306536907,1.575086612971521,Occasional / New Shoppers 🌱,Lost Customers,211,1963.0,Bronze Tier 🥉
CUST-2218,35,Female,Seattle,96212.12,29,4991.0,172.1,427.0,70,0.0621,Fragrance,1,1093,0.8,2,1,0,2.090234516314013,-1.0027585890915331,2.090234516314013,-1.0027585890915331,-0.4562865440682539,VIP Cosmetics Enthusiasts ✨,Loyal Customers,355,4991.0,Gold Tier 🥇
CUST-2219,52,Male,Los Angeles,50374.54,24,3549.0,147.88,412.0,69,0.0667,Haircare,1,1092,0.66,0,0,0,-0.029708715414858432,1.3300894808580375,-0.029708715414858432,1.3300894808580375,-0.09880671344574113,Occasional / New Shoppers 🌱,Loyal Customers,333,3549.0,Bronze Tier 🥉
CUST-2220,43,Female,Seattle,76996.58,23,3155.0,137.17,307.0,53,0.0717,Fragrance,1,1093,0.63,0,3,0,-0.6748114985004426,0.378065670063333,-0.6748114985004426,0.378065670063333,-0.2885466678753422,Occasional / New Shoppers 🌱,Lost Customers,332,3155.0,Bronze Tier 🥉
CUST-2221,57,Female,Dallas,78412.48,16,2833.0,177.06,427.0,40,0.0812,Skincare,1,1093,0.44,1,0,-1,-1.0908953585613301,0.4256813313280999,-1.0908953585613301,0.4256813313280999,1.8213351064336032,Occasional / New Shoppers 🌱,New / Promising,311,2833.0,Bronze Tier 🥉
CUST-2222,63,Female,Los Angeles,85953.91,27,3865.0,143.15,307.0,51,0.0685,Haircare,2,1091,0.74,2,1,0,0.48737921037930254,1.0778957252251016,0.48737921037930254,1.0778957252251016,-0.43710393250747726,VIP Cosmetics Enthusiasts ✨,Need Attention,244,3865.0,Silver Tier 🥈
CUST-2223,24,Female,Miami,49709.68,26,3891.0,149.65,412.0,64,0.0596,Bath & Body,356,738,1.06,3,2,1,-0.001037240786114647,-1.103040181026437,-0.001037240786114647,-1.103040181026437,-0.9904211504996075,Frequent Budget Buyers 🛍️,At Risk,144,3891.0,Silver Tier 🥈
CUST-2224,33,Female,Miami,96460.57,27,4033.0,149.37,427.0,63,0.0481,Makeup,2,1091,0.74,2,0,0,0.7111938131087528,-0.7422638321415386,0.7111938131087528,-0.7422638321415386,-1.6311993216040068,VIP Cosmetics Enthusiasts ✨,Need Attention,244,4033.0,Silver Tier 🥈
CUST-2225,47,Female,Dallas,78612.2,26,4411.0,169.65,427.0,58,0.0654,Bath & Body,2,1090,0.72,2,1,0,1.2437395785348684,0.05667596887860708,1.2437395785348684,0.05667596887860708,0.05850858063232193,VIP Cosmetics Enthusiasts ✨,Need Attention,245,4411.0,Gold Tier 🥇
CUST-2226,19,Female,Miami,63643.71,24,3561.0,148.38,427.0,52,0.0792,Makeup,1,1090,0.66,1,3,0,-0.058103209770928185,-0.6668218905615666,-0.058103209770928185,-0.6668218905615666,0.16897338418492894,Occasional / New Shoppers 🌱,Loyal Customers,333,3561.0,Bronze Tier 🥉
CUST-2227,52,Female,Dallas,78710.31,24,4290.0,178.75,427.0,65,0.0604,Bath & Body,1,1092,0.66,2,1,0,1.071018783330666,0.17434164981537756,1.071018783330666,0.17434164981537756,0.2253237565515147,VIP Cosmetics Enthusiasts ✨,Loyal Customers,334,4290.0,Silver Tier 🥈
CUST-2228,23,Female,Los Angeles,81145.38,23,3448.0,149.91,338.0,61,0.0696,Bath & Body,2,1090,0.63,0,0,0,-0.24416751310873447,-0.912710963407592,-0.24416751310873447,-0.912710963407592,-0.26836716308637537,Occasional / New Shoppers 🌱,Need Attention,233,3448.0,Bronze Tier 🥉
CUST-2229,53,Female,Miami,102583.24,17,2190.0,128.82,315.0,40,0.0794,Haircare,1,1093,0.47,1,0,0,-2.325875369120699,0.3368220483027021,-2.325875369120699,0.3368220483027021,0.2360710037691851,Occasional / New Shoppers 🌱,New / Promising,311,2190.0,Bronze Tier 🥉
CUST-2230,38,Female,Chicago,75620.96,27,4872.0,180.44,427.0,68,0.0722,Fragrance,1,1091,0.74,2,1,0,1.9036019666536912,-0.4906438533621634,1.9036019666536912,-0.4906438533621634,0.5470837584856921,VIP Cosmetics Enthusiasts ✨,Loyal Customers,345,4872.0,Gold Tier 🥇
CUST-2231,44,Female,Miami,73129.94,21,3504.0,166.86,427.0,53,0.0833,Haircare,1,1088,0.58,1,3,0,-0.13928939314116964,0.05712240000883595,-0.13928939314116964,0.05712240000883595,1.2317733849108894,Occasional / New Shoppers 🌱,Potential Loyalists,323,3504.0,Bronze Tier 🥉
CUST-2232,25,Female,Los Angeles,78182.25,25,4018.0,160.72,427.0,61,0.074,Fragrance,2,1091,0.69,2,1,0,0.6340824634019719,-0.9063858027711177,0.6340824634019719,-0.9063858027711177,0.1310825396925715,VIP Cosmetics Enthusiasts ✨,Need Attention,244,4018.0,Silver Tier 🥈
CUST-2233,40,Female,Miami,49571.27,21,3543.0,168.71,427.0,51,0.0714,Haircare,356,738,0.85,3,2,1,-0.5528982152730748,-0.6150925070749721,-0.5528982152730748,-0.6150925070749721,0.583605274684809,Frequent Budget Buyers 🛍️,Lost Customers,123,3543.0,Bronze Tier 🥉
CUST-2234,48,Female,New York,57710.54,20,3798.0,189.9,427.0,53,0.06,Makeup,1,1088,0.55,0,0,0,0.39983366331552517,0.3272201742598656,0.39983366331552517,0.3272201742598656,0.8510190954343398,Occasional / New Shoppers 🌱,Potential Loyalists,323,3798.0,Silver Tier 🥈
CUST-2235,26,Non-Binary,Seattle,92627.73,28,3998.0,142.79,427.0,68,0.0911,Bath & Body,1,1091,0.77,1,3,-1,0.6555294984357996,-0.9516616073750169,0.6555294984357996,-0.9516616073750169,0.24912969723376838,Occasional / New Shoppers 🌱,Loyal Customers,354,3998.0,Silver Tier 🥈
CUST-2236,35,Female,San Francisco,70101.77,18,2381.0,132.28,287.0,48,0.0583,Haircare,357,737,0.73,3,2,3,-2.4695546893606477,-0.8222775875329456,-2.4695546893606477,-0.8222775875329456,-0.9772010011062388,Frequent Budget Buyers 🛍️,Lost Customers,111,2381.0,Bronze Tier 🥉
CUST-2237,37,Female,Seattle,104043.2,27,4796.0,177.63,427.0,74,0.05,Haircare,1,1093,0.74,2,1,0,1.7947232496306753,-1.164471207739889,1.7947232496306753,-1.164471207739889,-0.8100315560562505,VIP Cosmetics Enthusiasts ✨,Loyal Customers,355,4796.0,Gold Tier 🥇
CUST-2238,22,Male,Chicago,91518.86,24,3478.0,144.92,329.0,72,0.0792,Makeup,357,737,0.98,3,2,1,-0.6974840449740687,-2.1957381215939873,-0.6974840449740687,-2.1957381215939873,-0.24621930472314113,Frequent Budget Buyers 🛍️,At Risk,133,3478.0,Bronze Tier 🥉
CUST-2239,61,Female,Dallas,77887.15,27,4413.0,163.44,427.0,69,0.037,Makeup,2,1092,0.74,2,1,0,1.2961030631285282,0.9096523915957504,1.2961030631285282,0.9096523915957504,-1.466687982265475,VIP Cosmetics Enthusiasts ✨,Need Attention,255,4413.0,Gold Tier 🥇
CUST-2240,57,Male,Seattle,84056.32,17,2539.0,149.35,424.0,41,0.0706,Makeup,2,1086,0.47,0,0,0,-1.6755149262000115,0.7028180272406799,-1.6755149262000115,0.7028180272406799,0.46769630788658834,Occasional / New Shoppers 🌱,Lost Customers,211,2539.0,Bronze Tier 🥉
CUST-2241,43,Male,Los Angeles,53145.89,28,4689.0,167.46,427.0,73,0.0536,Fragrance,1,1092,0.77,2,1,0,1.6926755577730068,0.53918775419614,1.6926755577730068,0.53918775419614,-0.61991252834612,VIP Cosmetics Enthusiasts ✨,Loyal Customers,355,4689.0,Gold Tier 🥇
CUST-2242,54,Female,Chicago,57405.17,25,3622.0,144.88,303.0,69,0.078,Fragrance,2,1091,0.69,1,3,0,0.08469967690467851,1.2857827212781772,0.08469967690467851,1.2857827212781772,0.30077870458744205,Occasional / New Shoppers 🌱,Need Attention,243,3622.0,Silver Tier 🥈
CUST-2243,36,Female,New York,92643.24,30,5247.0,174.9,427.0,77,0.0483,Makeup,1,1093,0.82,2,1,0,2.4758601520078196,-0.8884952799835532,2.4758601520078196,-0.8884952799835532,-1.1163936831105588,VIP Cosmetics Enthusiasts ✨,Loyal Customers,355,5247.0,Platinum Tier 💎
CUST-2244,40,Male,Seattle,44924.86,24,3517.0,146.54,318.0,52,0.0896,Haircare,358,735,0.98,3,2,-1,-0.6038587747101043,-0.19465189442899022,-0.6038587747101043,-0.19465189442899022,0.7429114310102176,Frequent Budget Buyers 🛍️,At Risk,133,3517.0,Bronze Tier 🥉
CUST-2245,24,Female,Miami,82107.08,24,3600.0,150.0,427.0,70,0.0521,Skincare,2,1091,0.66,0,0,0,0.0136209846383815,-0.860263474594002,0.0136209846383815,-0.860263474594002,-1.209721912355459,Occasional / New Shoppers 🌱,Need Attention,233,3600.0,Bronze Tier 🥉
CUST-2246,42,Male,Houston,89624.58,23,4308.0,187.3,427.0,58,0.087,Haircare,1,1093,0.63,1,1,0,1.0733196907821252,-0.75978271189943,1.0733196907821252,-0.75978271189943,1.6998760193540154,Occasional / New Shoppers 🌱,Loyal Customers,334,4308.0,Silver Tier 🥈
CUST-2247,44,Female,Chicago,126740.34,18,3542.0,196.78,427.0,44,0.0861,Bath & Body,1,1089,0.5,1,3,-1,0.004825800586774011,-1.7070429955069317,0.004825800586774011,-1.7070429955069317,2.053027578109235,Occasional / New Shoppers 🌱,Potential Loyalists,313,3542.0,Bronze Tier 🥉
CUST-2248,20,Male,Chicago,94998.27,28,3661.0,130.75,427.0,72,0.0518,Skincare,356,737,1.14,3,2,-1,-0.2880585601748449,-2.107999517340319,-0.2880585601748449,-2.107999517340319,-2.2992443503557425,Frequent Budget Buyers 🛍️,At Risk,153,3661.0,Silver Tier 🥈
CUST-2249,26,Female,Chicago,94279.21,22,3763.0,171.05,427.0,49,0.0614,Makeup,1,1093,0.6,0,0,0,0.2478077854585883,-1.3906291492344163,0.2478077854585883,-1.3906291492344163,-0.10991797401726783,Occasional / New Shoppers 🌱,Loyal Customers,333,3763.0,Silver Tier 🥈
CUST-2250,20,Female,Dallas,72098.95,25,3462.0,138.48,427.0,54,0.072,Haircare,358,734,1.02,3,2,1,-0.6832876540997708,-1.7092788664489087,-0.6832876540997708,-1.7092788664489087,-0.7521691912216703,Frequent Budget Buyers 🛍️,At Risk,143,3462.0,Bronze Tier 🥉
CUST-2251,27,Female,Houston,50883.69,23,3586.0,155.91,427.0,64,0.0804,Fragrance,1,1092,0.63,1,3,0,-0.01701913996841997,-0.07181746505305567,-0.01701913996841997,-0.07181746505305567,0.6369737696417276,Occasional / New Shoppers 🌱,Loyal Customers,333,3586.0,Bronze Tier 🥉
CUST-2252,32,Female,Chicago,102877.45,26,3615.0,139.04,427.0,65,0.0615,Haircare,356,737,1.06,3,2,1,-0.42944109416303966,-1.8526615074448693,-0.42944109416303966,-1.8526615074448693,-1.3970769534880947,Frequent Budget Buyers 🛍️,At Risk,143,3615.0,Silver Tier 🥈
CUST-2253,34,Female,Dallas,86489.2,22,2949.0,134.05,296.0,67,0.0568,Makeup,1,1092,0.6,0,0,0,-1.0141817091373397,-0.23925977460612263,-1.0141817091373397,-0.23925977460612263,-1.1846964009859775,Occasional / New Shoppers 🌱,Lost Customers,332,2949.0,Bronze Tier 🥉
CUST-2254,52,Female,Houston,27289.1,25,3835.0,153.4,427.0,55,0.092,Makeup,1,1091,0.69,1,3,0,0.4062689875514129,1.780025587303628,0.4062689875514129,1.780025587303628,1.3769836308041614,Occasional / New Shoppers 🌱,Loyal Customers,343,3835.0,Silver Tier 🥈
CUST-2255,32,Female,Chicago,46289.8,23,4207.0,182.91,427.0,57,0.0522,Fragrance,1,1093,0.63,2,1,0,0.9664510980311779,-0.07564638464467785,0.9664510980311779,-0.07564638464467785,-0.0082911653380831,VIP Cosmetics Enthusiasts ✨,Loyal Customers,334,4207.0,Silver Tier 🥈
CUST-2256,24,Female,San Francisco,57148.2,25,3715.0,148.6,427.0,62,0.08,Haircare,359,732,1.02,3,2,1,-0.30536222976118654,-1.3106917702533254,-0.30536222976118654,-1.3106917702533254,0.03179073266104602,Frequent Budget Buyers 🛍️,At Risk,143,3715.0,Silver Tier 🥈
CUST-2257,54,Female,Chicago,58869.48,24,3513.0,146.38,307.0,64,0.0604,Bath & Body,1,1093,0.66,0,0,0,-0.08243506753557685,1.252579718730352,-0.08243506753557685,1.252579718730352,-0.4839444278443602,Occasional / New Shoppers 🌱,Loyal Customers,333,3513.0,Bronze Tier 🥉
CUST-2258,41,Female,Chicago,66848.85,17,2767.0,162.76,427.0,48,0.0647,Bath & Body,2,1092,0.47,0,0,0,-1.261928027481004,0.14192322025106857,-1.261928027481004,0.14192322025106857,0.47222817324350663,Occasional / New Shoppers 🌱,Lost Customers,211,2767.0,Bronze Tier 🥉
CUST-2259,52,Female,Houston,32573.94,21,2959.0,140.9,427.0,47,0.0524,Bath & Body,1,1093,0.58,0,0,0,-0.9571539574985731,1.8850351846167381,-0.9571539574985731,1.8850351846167381,-0.6933415945960882,Occasional / New Shoppers 🌱,New / Promising,322,2959.0,Bronze Tier 🥉
CUST-2260,34,Male,Los Angeles,123912.9,31,4467.0,144.1,340.0,75,0.0661,Makeup,1,1090,0.85,2,1,-1,1.4204436148605375,-1.298296703023819,1.4204436148605375,-1.298296703023819,-1.2812803707494416,VIP Cosmetics Enthusiasts ✨,Loyal Customers,355,4467.0,Gold Tier 🥇
CUST-2261,56,Non-Binary,Seattle,106114.94,19,3097.0,163.0,427.0,42,0.0395,Fragrance,1,1093,0.52,0,0,-1,-0.744953612653317,-0.03817506637828974,-0.744953612653317,-0.03817506637828974,-1.0092400045531942,Occasional / New Shoppers 🌱,New / Promising,322,3097.0,Bronze Tier 🥉
CUST-2262,28,Non-Binary,Seattle,76082.69,29,5130.0,176.9,427.0,71,0.0862,Haircare,1,1093,0.8,2,1,0,2.26912498277168,-0.9658778492649832,2.26912498277168,-0.9658778492649832,0.928656235905264,VIP Cosmetics Enthusiasts ✨,Loyal Customers,355,5130.0,Gold Tier 🥇
CUST-2263,50,Female,Los Angeles,73010.09,25,3664.0,146.56,427.0,61,0.09,Skincare,1,1089,0.69,1,3,0,0.12475753511647296,0.6624938858743984,0.12475753511647296,0.6624938858743984,0.8235651256161267,Occasional / New Shoppers 🌱,Loyal Customers,343,3664.0,Silver Tier 🥈
CUST-2264,32,Female,San Francisco,46315.09,28,4374.0,156.21,427.0,71,0.0786,Haircare,2,1092,0.77,2,1,0,1.2251649913255496,0.2941643166499721,1.2251649913255496,0.2941643166499721,0.2832194158271755,VIP Cosmetics Enthusiasts ✨,Need Attention,254,4374.0,Silver Tier 🥈
CUST-2265,30,Female,Houston,42104.11,19,2783.0,146.47,293.0,45,0.0711,Bath & Body,356,735,0.78,3,2,1,-1.781504953199925,-0.6033569347071057,-1.781504953199925,-0.6033569347071057,0.07939957061626077,Frequent Budget Buyers 🛍️,Lost Customers,121,2783.0,Bronze Tier 🥉
CUST-2266,48,Female,Seattle,44593.03,21,4074.0,194.0,427.0,51,0.0643,Makeup,1,1092,0.58,2,0,0,0.8141012335731119,0.5817020941863664,0.8141012335731119,0.5817020941863664,1.178701297702392,VIP Cosmetics Enthusiasts ✨,Potential Loyalists,324,4074.0,Silver Tier 🥈
CUST-2267,35,Male,Seattle,118258.11,21,3102.0,147.71,290.0,46,0.0738,Makeup,1,1091,0.58,1,3,0,-0.8142675090867209,-1.202813443873544,-0.8142675090867209,-1.202813443873544,-0.07810276668475939,Occasional / New Shoppers 🌱,New / Promising,322,3102.0,Bronze Tier 🥉
CUST-2268,31,Male,Miami,99144.11,19,3582.0,188.53,286.0,65,0.0921,Makeup,2,1089,0.52,1,1,-1,0.01599799461876573,-1.5676404948854845,0.01599799461876573,-1.5676404948854845,2.108850186885641,Occasional / New Shoppers 🌱,Need Attention,223,3582.0,Bronze Tier 🥉
CUST-2269,41,Female,New York,75522.64,31,5342.0,172.32,427.0,82,0.0694,Haircare,1,1093,0.85,2,1,0,2.626052759184997,-0.20761958185229384,2.626052759184997,-0.20761958185229384,-0.05000607812948294,VIP Cosmetics Enthusiasts ✨,Loyal Customers,355,5342.0,Platinum Tier 💎
CUST-2270,36,Non-Binary,Seattle,82166.2,17,2615.0,153.82,307.0,40,0.1118,Makeup,2,1092,0.47,1,3,-1,-1.5887335325519965,-0.4219308149039748,-1.5887335325519965,-0.4219308149039748,2.4742868882794977,Occasional / New Shoppers 🌱,Lost Customers,211,2615.0,Bronze Tier 🥉
CUST-2271,43,Female,Miami,79852.12,23,3847.0,167.26,427.0,56,0.0543,Fragrance,356,738,0.93,3,2,1,-0.0979322724533174,-1.1624753544974937,-0.0979322724533174,-1.1624753544974937,-0.5933374295802073,Frequent Budget Buyers 🛍️,At Risk,133,3847.0,Silver Tier 🥈
CUST-2272,46,Female,New York,25850.19,21,3338.0,158.95,325.0,56,0.0833,Haircare,358,736,0.86,3,2,-1,-0.874648990923648,0.3899669552027898,-0.874648990923648,0.3899669552027898,1.11486683339472,Frequent Budget Buyers 🛍️,Lost Customers,122,3338.0,Bronze Tier 🥉
CUST-2273,29,Female,San Francisco,63754.73,16,3205.0,200.31,427.0,41,0.0438,Skincare,1,1093,0.44,0,0,0,-0.3795264953584679,-0.8919621463242654,-0.3795264953584679,-0.8919621463242654,0.3767121638893799,Occasional / New Shoppers 🌱,New / Promising,312,3205.0,Bronze Tier 🥉
CUST-2274,22,Female,San Francisco,77695.37,29,4564.0,157.38,427.0,78,0.0586,Fragrance,1,1091,0.8,2,1,0,1.5059602456704424,-0.9609141751905951,1.5059602456704424,-0.9609141751905951,-1.026133467841774,VIP Cosmetics Enthusiasts ✨,Loyal Customers,355,4564.0,Gold Tier 🥇
CUST-2275,45,Female,Chicago,80240.9,20,3185.0,159.25,393.0,49,0.0725,Skincare,358,734,0.82,3,2,1,-1.1387400795089142,-0.988581626812081,-1.1387400795089142,-0.988581626812081,0.33295686839101785,Frequent Budget Buyers 🛍️,Lost Customers,122,3185.0,Bronze Tier 🥉
CUST-2276,51,Female,Houston,27378.86,33,4054.0,122.85,334.0,87,0.0712,Bath & Body,356,738,1.34,3,2,-1,0.5509718237331431,1.2183744495767592,0.5509718237331431,1.2183744495767592,-1.2077666898171553,Frequent Budget Buyers 🛍️,At Risk,154,4054.0,Silver Tier 🥈
CUST-2277,41,Female,Chicago,44258.27,22,3402.0,154.64,340.0,54,0.0909,Haircare,1,1089,0.61,1,0,0,-0.29827717299413836,0.7910177454368512,-0.29827717299413836,0.7910177454368512,1.363661658872635,Occasional / New Shoppers 🌱,Lost Customers,332,3402.0,Bronze Tier 🥉
CUST-2278,35,Male,Dallas,63490.43,22,3794.0,172.45,393.0,50,0.0682,Haircare,357,736,0.9,3,2,1,-0.18111310536518413,-1.260328998086354,-0.18111310536518413,-1.260328998086354,0.3272820780806017,Frequent Budget Buyers 🛍️,At Risk,133,3794.0,Silver Tier 🥈
CUST-2279,41,Male,Chicago,39436.36,23,3393.0,147.52,387.0,55,0.0761,Bath & Body,1,1091,0.63,0,0,0,-0.2906050589241123,1.0402434472273197,-0.2906050589241123,1.0402434472273197,0.3944529005618266,Occasional / New Shoppers 🌱,Lost Customers,332,3393.0,Bronze Tier 🥉
CUST-2280,20,Female,Houston,34137.6,24,3480.0,145.0,316.0,59,0.075,Haircare,360,732,0.98,3,2,-1,-0.6600435955486789,-0.8875746657140537,-0.6600435955486789,-0.8875746657140537,-0.15152422211918565,Frequent Budget Buyers 🛍️,At Risk,133,3480.0,Bronze Tier 🥉
CUST-2281,48,Female,New York,95249.59,19,2949.0,155.21,427.0,55,0.0868,Haircare,1,1091,0.52,1,3,0,-1.0343920806618145,-0.1230908493055117,-1.0343920806618145,-0.1230908493055117,1.1533284801907036,Occasional / New Shoppers 🌱,New / Promising,322,2949.0,Bronze Tier 🥉
CUST-2282,42,Female,San Francisco,91000.69,29,4037.0,139.21,307.0,79,0.0621,Skincare,1,1089,0.8,2,1,0,0.7852769155258527,-0.013595596469794805,0.7852769155258527,-0.013595596469794805,-1.2146001315537713,VIP Cosmetics Enthusiasts ✨,Loyal Customers,354,4037.0,Silver Tier 🥈
CUST-2283,26,Female,Los Angeles,55004.86,34,4754.0,139.82,287.0,91,0.0368,Fragrance,1,1093,0.93,2,1,-1,2.0012194926944704,0.11763526181726691,2.0012194926944704,0.11763526181726691,-2.752199597822891,VIP Cosmetics Enthusiasts ✨,Loyal Customers,355,4754.0,Gold Tier 🥇
CUST-2284,18,Female,Chicago,47147.21,29,4556.0,157.1,324.0,77,0.0638,Haircare,357,734,1.19,3,2,-1,1.007735234457346,-1.4568464718841536,1.007735234457346,-1.4568464718841536,-0.8317473691483458,Frequent Budget Buyers 🛍️,At Risk,155,4556.0,Gold Tier 🥇
CUST-2285,35,Female,Los Angeles,79139.73,20,3233.0,161.65,427.0,49,0.065,Bath & Body,356,736,0.82,3,2,1,-1.0582857241318406,-1.4787807223736742,-1.0582857241318406,-1.4787807223736742,-0.06457152238067822,Frequent Budget Buyers 🛍️,Lost Customers,122,3233.0,Bronze Tier 🥉
CUST-2286,18,Female,Dallas,107731.94,22,3778.0,171.73,427.0,56,0.05,Fragrance,1,1093,0.6,0,0,0,0.2653404831187849,-2.114107710732567,0.2653404831187849,-2.114107710732567,-0.8130518761379214,Occasional / New Shoppers 🌱,Loyal Customers,333,3778.0,Silver Tier 🥈
CUST-2287,54,Female,Los Angeles,64135.74,22,3625.0,164.77,427.0,58,0.0909,Bath & Body,1,1092,0.6,1,3,0,0.04967467206655902,0.7981357320201522,0.04967467206655902,0.7981357320201522,1.6319885087281947,Occasional / New Shoppers 🌱,Loyal Customers,333,3625.0,Silver Tier 🥈
CUST-2288,45,Male,Dallas,33367.52,25,4059.0,162.36,412.0,58,0.056,Makeup,1,1088,0.69,2,1,0,0.7562937140726504,1.1970301421834977,0.7562937140726504,1.1970301421834977,-0.2967385545488871,VIP Cosmetics Enthusiasts ✨,Loyal Customers,344,4059.0,Silver Tier 🥈
CUST-2289,25,Female,Seattle,62316.79,23,3352.0,145.74,412.0,50,0.0674,Haircare,1,1093,0.63,0,3,0,-0.3744455225062953,-0.28082412674026774,-0.3744455225062953,-0.28082412674026774,-0.3622985901420589,Occasional / New Shoppers 🌱,Lost Customers,332,3352.0,Bronze Tier 🥉
CUST-2290,62,Female,Dallas,47478.8,18,2864.0,159.11,349.0,43,0.0611,Bath & Body,356,738,0.73,3,2,2,-1.5900937126269763,0.6860237381233617,-1.5900937126269763,0.6860237381233617,0.23271642867367237,Frequent Budget Buyers 🛍️,Lost Customers,111,2864.0,Bronze Tier 🥉
CUST-2291,63,Female,Dallas,22000.0,25,3490.0,139.6,412.0,57,0.06,Fragrance,2,1087,0.69,0,0,0,-0.06476462550633733,2.7118859572038825,-0.06476462550633733,2.7118859572038825,-0.4593738066322301,Occasional / New Shoppers 🌱,Need Attention,243,3490.0,Bronze Tier 🥉
CUST-2292,57,Female,Miami,53579.17,29,4962.0,171.1,427.0,70,0.0638,Fragrance,356,736,1.18,2,2,-1,1.5969652338463671,0.11377089972686791,1.5969652338463671,0.11377089972686791,-0.15265677681667356,VIP Cosmetics Enthusiasts ✨,At Risk,155,4962.0,Gold Tier 🥇
CUST-2293,57,Female,Dallas,89743.94,22,3033.0,137.86,363.0,59,0.0795,Fragrance,358,736,0.9,3,2,-1,-1.3845731299149906,-0.3107483398089982,-1.3845731299149906,-0.3107483398089982,0.04791403161459893,Frequent Budget Buyers 🛍️,Lost Customers,132,3033.0,Bronze Tier 🥉
CUST-2294,20,Female,Chicago,59477.85,30,3986.0,132.87,341.0,84,0.0667,Skincare,357,737,1.22,3,2,-1,0.2576790590225064,-1.2837077743289997,0.2576790590225064,-1.2837077743289997,-1.4324366915240025,Frequent Budget Buyers 🛍️,At Risk,154,3986.0,Silver Tier 🥈
CUST-2295,54,Male,Miami,54550.6,29,3541.0,122.1,333.0,64,0.0828,Fragrance,2,1088,0.8,1,3,0,0.11691611318153204,1.7148869276315715,0.11691611318153204,1.7148869276315715,-0.30415421057156716,Occasional / New Shoppers 🌱,Need Attention,253,3541.0,Bronze Tier 🥉
CUST-2296,30,Female,Houston,83650.89,29,4007.0,138.17,427.0,80,0.0897,Bath & Body,1,1093,0.8,1,3,0,0.715841948184805,-0.45452686491773736,0.715841948184805,-0.45452686491773736,0.07784547430621858,Occasional / New Shoppers 🌱,Loyal Customers,354,4007.0,Silver Tier 🥈
CUST-2297,19,Female,Miami,93179.5,20,2298.0,114.9,427.0,51,0.0675,Haircare,357,737,0.81,3,2,-1,-2.6258090256442643,-1.935687027268346,-2.6258090256442643,-1.935687027268346,-1.3771136083642375,Frequent Budget Buyers 🛍️,Lost Customers,121,2298.0,Bronze Tier 🥉
CUST-2298,38,Male,Seattle,40210.43,22,2856.0,129.82,308.0,48,0.0432,Fragrance,356,735,0.9,3,2,-1,-1.6136363789998323,0.1396720897283835,-1.6136363789998323,0.1396720897283835,-1.8756747430415681,Frequent Budget Buyers 🛍️,Lost Customers,131,2856.0,Bronze Tier 🥉
CUST-2299,40,Female,New York,60571.84,26,3733.0,143.58,326.0,60,0.0654,Fragrance,356,736,1.06,3,2,1,-0.22793924267232704,-0.4881862085221905,-0.22793924267232704,-0.4881862085221905,-0.7728672725388357,Frequent Budget Buyers 🛍️,At Risk,143,3733.0,Silver Tier 🥈
CUST-2300,18,Female,Dallas,43400.12,33,5304.0,160.73,427.0,72,0.0591,Makeup,2,1092,0.91,2,1,0,2.6501457696384243,-0.3664224194581503,2.6501457696384243,-0.3664224194581503,-1.0311979241776312,VIP Cosmetics Enthusiasts ✨,Need Attention,255,5304.0,Platinum Tier 💎
