Customer_ID,Age,Gender,Annual_Income,City,Transaction_Date,Product_Category,Purchase_Amount,Discount_Rate,Items_Count,Skin_Type,Fashion_Style
CUST-1022,22,Male,91866.97,New York,2024-05-13,Bath & Body,144.83,0.0,2,Sensitive Glow,Minimalist Chic
CUST-1606,18,Female,69800.45,Paris,2023-12-07,Skincare,174.91,0.0,1,Oily Clarity,Old Money Luxe
CUST-1754,53,Female,125323.58,Tokyo,2024-01-16,Makeup,93.27,0.2,2,Oily Clarity,Streetwear Glam
CUST-2137,44,Male,75584.18,London,2023-11-10,Fragrance,220.92,0.05,2,Oily Clarity,French Riviera
CUST-1220,19,Non-Binary,81117.82,New York,2024-04-17,Haircare,87.97,0.05,1,Combination Balance,Minimalist Chic
CUST-1928,34,Female,49506.59,New York,2024-01-30,Makeup,154.79,0.15,3,Mature Luminosity,Minimalist Chic
CUST-1661,35,Non-Binary,82150.4,Paris,2024-01-21,Skincare,28.99,0.05,4,Dry / Dehydrated,French Riviera
CUST-2131,43,Female,37439.39,Tokyo,2024-02-20,Bath & Body,116.86,0.0,2,Sensitive Glow,French Riviera
CUST-1768,26,Male,103161.44,Dubai,2024-06-23,Skincare,127.03,0.0,4,Oily Clarity,French Riviera
CUST-1810,35,Female,101238.66,London,2023-01-24,Bath & Body,134.19,0.0,2,Mature Luminosity,Old Money Luxe
CUST-1579,51,Female,50631.62,New York,2023-05-20,Fragrance,145.87,0.0,1,Mature Luminosity,Old Money Luxe
CUST-2047,25,Female,67863.42,Paris,2023-12-11,Makeup,190.59,0.05,3,Oily Clarity,Old Money Luxe
CUST-1139,20,Female,97475.37,London,2024-01-16,Makeup,142.07,0.0,4,Dry / Dehydrated,Quiet Luxury
CUST-1334,26,Male,78745.31,Milan,2023-01-28,Makeup,153.69,0.0,2,Dry / Dehydrated,French Riviera
CUST-1731,18,Male,33107.65,New York,2023-04-04,Skincare,64.16,0.05,2,Oily Clarity,French Riviera
CUST-1142,32,Male,97549.96,Tokyo,2023-08-07,Haircare,98.14,0.0,1,Mature Luminosity,Old Money Luxe
CUST-2074,40,Female,69213.69,Tokyo,2023-03-04,Haircare,160.09,0.0,1,Sensitive Glow,Quiet Luxury
CUST-1183,21,Female,67109.15,Los Angeles,2024-05-15,Makeup,178.37,0.05,4,Oily Clarity,Minimalist Chic
CUST-1236,38,Male,54666.0,Los Angeles,2024-05-15,Bath & Body,204.22,0.0,1,Sensitive Glow,Minimalist Chic
CUST-1115,32,Female,46937.97,Milan,2024-06-24,Fragrance,46.43,0.0,3,Dry / Dehydrated,Old Money Luxe
CUST-1461,18,Female,66582.37,Tokyo,2023-03-31,Skincare,107.24,0.0,3,Dry / Dehydrated,Minimalist Chic
CUST-1476,18,Male,103402.53,London,2023-02-18,Makeup,127.66,0.05,2,Mature Luminosity,French Riviera
CUST-1661,31,Female,57686.38,Tokyo,2024-02-23,Haircare,118.74,0.15,2,Dry / Dehydrated,Quiet Luxury
CUST-1593,30,Female,74513.09,Tokyo,2023-09-10,Skincare,23.53,0.0,2,Oily Clarity,Quiet Luxury
CUST-1139,26,Male,56069.1,Paris,2024-03-22,Makeup,33.81,0.1,2,Mature Luminosity,Old Money Luxe
CUST-1427,43,Female,53349.14,London,2024-03-20,Fragrance,133.94,0.0,1,Oily Clarity,Old Money Luxe
CUST-1715,30,Female,80218.06,Milan,2023-04-28,Skincare,73.89,0.1,2,Mature Luminosity,French Riviera
CUST-2042,41,Female,96301.95,Los Angeles,2023-08-05,Makeup,136.96,0.0,2,Oily Clarity,Minimalist Chic
CUST-1311,42,Female,95804.78,Dubai,2024-02-27,Skincare,190.37,0.05,2,Mature Luminosity,French Riviera
CUST-1544,29,Female,37246.0,Dubai,2023-09-27,Bath & Body,156.09,0.0,1,Mature Luminosity,Streetwear Glam
CUST-1327,32,Female,84014.35,Los Angeles,2023-02-07,Makeup,107.06,0.2,3,Mature Luminosity,French Riviera
CUST-1685,18,Non-Binary,68221.44,London,2023-01-16,Bath & Body,189.55,0.05,1,Combination Balance,Streetwear Glam
CUST-1244,38,Female,78856.24,Milan,2023-10-28,Bath & Body,68.98,0.05,1,Oily Clarity,Old Money Luxe
CUST-1912,51,Female,73894.71,Dubai,2024-02-10,Fragrance,149.64,0.2,2,Oily Clarity,Minimalist Chic
CUST-1378,56,Male,52245.41,Paris,2023-07-02,Skincare,128.0,0.1,1,Oily Clarity,Old Money Luxe
CUST-1421,44,Female,40019.76,London,2024-01-20,Fragrance,128.39,0.0,4,Combination Balance,Minimalist Chic
CUST-1621,31,Male,64094.22,New York,2023-04-04,Haircare,123.97,0.0,2,Dry / Dehydrated,Minimalist Chic
CUST-2160,35,Male,60129.49,Los Angeles,2024-01-12,Bath & Body,122.04,0.0,4,Sensitive Glow,Quiet Luxury
CUST-1048,32,Non-Binary,61515.21,New York,2024-06-05,Skincare,41.17,0.05,1,Sensitive Glow,Minimalist Chic
CUST-1683,28,Female,69776.36,London,2023-08-29,Haircare,194.36,0.2,4,Oily Clarity,French Riviera
CUST-1937,21,Female,55597.5,Tokyo,2023-12-20,Fragrance,127.16,0.0,4,Sensitive Glow,Streetwear Glam
CUST-1983,34,Non-Binary,71030.29,Dubai,2023-05-01,Fragrance,105.64,0.0,4,Combination Balance,Minimalist Chic
CUST-1159,36,Female,27941.74,Dubai,2024-04-15,Skincare,179.75,0.0,2,Dry / Dehydrated,Old Money Luxe
CUST-1102,36,Female,48250.98,Los Angeles,2024-03-31,Skincare,187.64,0.2,4,Combination Balance,Old Money Luxe
CUST-1621,38,Female,102809.97,Tokyo,2023-10-20,Haircare,145.72,0.0,3,Mature Luminosity,Minimalist Chic
CUST-1199,27,Male,123108.4,Paris,2023-08-11,Bath & Body,167.26,0.0,3,Sensitive Glow,Minimalist Chic
CUST-1866,30,Female,107839.8,Milan,2023-12-16,Bath & Body,148.98,0.0,2,Dry / Dehydrated,French Riviera
CUST-1855,27,Female,87519.56,Milan,2023-05-05,Skincare,105.78,0.0,4,Combination Balance,Old Money Luxe
CUST-1245,41,Female,96809.25,New York,2024-05-11,Makeup,98.44,0.0,2,Combination Balance,Streetwear Glam
CUST-1419,58,Female,78337.75,Paris,2023-09-28,Skincare,85.83,0.0,3,Oily Clarity,Minimalist Chic
CUST-1029,33,Female,98948.81,Paris,2023-12-03,Skincare,158.28,0.05,3,Sensitive Glow,Streetwear Glam
CUST-2187,53,Female,43170.97,Milan,2023-07-16,Fragrance,176.62,0.0,4,Combination Balance,French Riviera
CUST-1046,27,Non-Binary,75178.03,Milan,2024-05-12,Fragrance,173.89,0.1,2,Oily Clarity,Old Money Luxe
CUST-1313,33,Female,104793.01,London,2024-01-18,Skincare,155.29,0.05,4,Oily Clarity,Streetwear Glam
CUST-1061,34,Female,20000.0,Paris,2023-11-21,Haircare,162.2,0.0,2,Oily Clarity,Streetwear Glam
CUST-1844,19,Male,90050.46,London,2023-11-12,Skincare,123.45,0.0,1,Mature Luminosity,Old Money Luxe
CUST-1129,21,Female,114836.42,Los Angeles,2023-06-21,Bath & Body,103.3,0.0,4,Combination Balance,Streetwear Glam
CUST-1415,34,Female,67102.97,Los Angeles,2024-01-17,Bath & Body,112.87,0.0,3,Dry / Dehydrated,French Riviera
CUST-1385,30,Female,75411.02,London,2023-07-11,Haircare,75.1,0.0,1,Dry / Dehydrated,Old Money Luxe
CUST-2153,38,Male,90004.07,Los Angeles,2023-01-03,Haircare,93.88,0.0,1,Mature Luminosity,Streetwear Glam
CUST-1474,34,Female,48264.94,Milan,2023-05-18,Skincare,106.54,0.05,2,Combination Balance,French Riviera
CUST-1181,21,Female,68837.74,Dubai,2024-03-03,Bath & Body,122.76,0.0,2,Oily Clarity,Streetwear Glam
CUST-2115,50,Female,78550.49,London,2023-04-13,Bath & Body,68.39,0.15,2,Combination Balance,Quiet Luxury
CUST-2107,46,Female,76716.75,London,2024-01-15,Bath & Body,151.46,0.0,3,Combination Balance,Streetwear Glam
CUST-1356,35,Female,88849.22,Dubai,2023-03-18,Haircare,136.88,0.0,4,Combination Balance,Streetwear Glam
CUST-1711,31,Female,55575.73,Los Angeles,2023-05-29,Bath & Body,133.55,0.1,3,Sensitive Glow,Streetwear Glam
CUST-2110,30,Female,105228.6,Tokyo,2023-08-19,Bath & Body,144.64,0.05,2,Oily Clarity,Old Money Luxe
CUST-1518,37,Female,86957.51,London,2023-05-04,Bath & Body,121.68,0.0,3,Combination Balance,Streetwear Glam
CUST-1923,39,Female,72175.03,Los Angeles,2023-06-08,Fragrance,78.11,0.1,2,Sensitive Glow,Old Money Luxe
CUST-1703,49,Female,91766.25,Dubai,2023-12-23,Makeup,144.47,0.15,1,Mature Luminosity,French Riviera
CUST-2106,26,Male,74825.19,Milan,2024-01-07,Makeup,129.33,0.0,2,Mature Luminosity,Minimalist Chic
CUST-1421,43,Female,77786.33,Los Angeles,2023-04-27,Haircare,263.79,0.0,1,Dry / Dehydrated,Streetwear Glam
CUST-1229,32,Female,127934.32,Dubai,2024-02-14,Fragrance,169.85,0.1,1,Dry / Dehydrated,Quiet Luxury
CUST-1212,26,Female,104836.71,Dubai,2023-08-14,Skincare,74.64,0.15,4,Combination Balance,Quiet Luxury
CUST-1337,34,Female,42425.57,Milan,2023-10-20,Makeup,124.41,0.15,4,Combination Balance,Streetwear Glam
CUST-1239,33,Female,51876.54,New York,2023-10-20,Bath & Body,164.5,0.0,2,Mature Luminosity,Streetwear Glam
CUST-2071,21,Female,132330.14,Milan,2024-02-14,Haircare,91.68,0.05,1,Sensitive Glow,Quiet Luxury
CUST-1719,44,Female,102749.25,Milan,2024-06-23,Haircare,86.61,0.0,2,Dry / Dehydrated,Minimalist Chic
CUST-1929,27,Female,92480.05,London,2023-11-14,Makeup,116.72,0.0,1,Dry / Dehydrated,Quiet Luxury
CUST-1220,38,Female,33071.28,Tokyo,2023-07-04,Makeup,69.04,0.05,2,Dry / Dehydrated,French Riviera
CUST-1495,18,Female,69395.84,Los Angeles,2024-04-05,Haircare,111.57,0.05,3,Combination Balance,Minimalist Chic
CUST-2109,35,Male,91059.0,Milan,2023-09-05,Skincare,76.41,0.0,1,Sensitive Glow,Old Money Luxe
CUST-1033,30,Female,52364.57,Paris,2024-02-20,Bath & Body,111.95,0.0,2,Dry / Dehydrated,Minimalist Chic
CUST-1380,28,Male,75480.14,Los Angeles,2023-04-29,Skincare,105.47,0.0,1,Dry / Dehydrated,French Riviera
CUST-1926,25,Female,46130.88,Paris,2024-06-03,Haircare,121.13,0.15,3,Combination Balance,Streetwear Glam
CUST-1021,30,Female,74406.0,Milan,2024-04-17,Fragrance,207.49,0.1,3,Combination Balance,French Riviera
CUST-1794,43,Female,88405.52,New York,2024-04-07,Makeup,127.02,0.1,1,Combination Balance,Streetwear Glam
CUST-1979,35,Male,50123.07,Milan,2023-06-25,Fragrance,118.89,0.0,1,Mature Luminosity,Old Money Luxe
CUST-2006,18,Female,76904.81,Paris,2024-06-26,Haircare,164.67,0.15,1,Combination Balance,French Riviera
CUST-1063,26,Female,34908.91,New York,2024-02-19,Haircare,86.39,0.0,4,Oily Clarity,Quiet Luxury
CUST-1200,51,Male,92345.64,Tokyo,2023-07-06,Fragrance,151.44,0.0,3,Mature Luminosity,French Riviera
CUST-2004,31,Female,110343.58,Paris,2023-06-02,Haircare,202.21,0.15,3,Dry / Dehydrated,Streetwear Glam
CUST-1177,45,Male,45430.3,Tokyo,2023-10-29,Bath & Body,154.43,0.0,4,Mature Luminosity,Old Money Luxe
CUST-1169,32,Female,92775.74,London,2023-09-04,Skincare,75.55,0.0,1,Oily Clarity,Streetwear Glam
CUST-1690,34,Female,86102.78,London,2023-01-27,Fragrance,151.65,0.05,2,Oily Clarity,Old Money Luxe
CUST-1661,33,Female,65003.17,New York,2023-03-04,Fragrance,81.77,0.0,4,Oily Clarity,Minimalist Chic
CUST-1840,31,Female,112350.13,Paris,2024-01-07,Skincare,147.04,0.05,3,Sensitive Glow,Quiet Luxury
CUST-1057,18,Female,74463.48,Dubai,2024-06-01,Haircare,66.58,0.0,3,Dry / Dehydrated,Quiet Luxury
CUST-1371,24,Male,58767.53,Tokyo,2024-01-24,Bath & Body,180.41,0.1,2,Mature Luminosity,Streetwear Glam
CUST-2097,33,Female,79717.35,Milan,2023-09-18,Skincare,116.99,0.15,3,Combination Balance,Quiet Luxury
CUST-1240,25,Female,79935.78,Milan,2023-02-07,Fragrance,134.75,0.1,3,Oily Clarity,Minimalist Chic
CUST-1925,24,Male,98839.87,New York,2024-06-08,Makeup,90.39,0.05,4,Dry / Dehydrated,French Riviera
CUST-1678,21,Female,105495.36,Tokyo,2023-04-25,Skincare,60.82,0.0,3,Sensitive Glow,Old Money Luxe
CUST-1407,23,Female,99270.49,Tokyo,2024-01-15,Haircare,74.62,0.0,2,Sensitive Glow,Old Money Luxe
CUST-1793,23,Female,70329.62,Los Angeles,2024-02-06,Makeup,87.7,0.05,4,Oily Clarity,Old Money Luxe
CUST-1619,18,Female,65851.11,London,2023-01-12,Makeup,151.94,0.05,1,Combination Balance,Quiet Luxury
CUST-2010,38,Female,135644.07,London,2024-05-21,Haircare,68.77,0.05,2,Dry / Dehydrated,Old Money Luxe
CUST-1336,23,Female,44157.65,London,2024-04-21,Makeup,132.62,0.0,1,Mature Luminosity,Quiet Luxury
CUST-1048,18,Female,53773.47,Tokyo,2023-04-28,Haircare,98.41,0.2,3,Combination Balance,Streetwear Glam
CUST-1042,53,Female,76531.32,Milan,2024-06-08,Fragrance,35.08,0.05,3,Combination Balance,Quiet Luxury
CUST-1217,42,Female,93667.12,Tokyo,2024-01-31,Haircare,86.77,0.0,4,Dry / Dehydrated,French Riviera
CUST-1893,18,Male,42776.06,Dubai,2023-11-24,Haircare,143.22,0.0,1,Dry / Dehydrated,Old Money Luxe
CUST-1178,44,Female,44009.83,New York,2023-09-26,Bath & Body,45.09,0.15,1,Oily Clarity,Streetwear Glam
CUST-2038,55,Female,84210.09,London,2023-12-23,Makeup,65.74,0.15,1,Dry / Dehydrated,Old Money Luxe
CUST-1331,29,Female,80785.16,Paris,2023-10-30,Fragrance,143.25,0.05,3,Sensitive Glow,Minimalist Chic
CUST-1913,34,Female,63244.37,Milan,2024-03-14,Fragrance,105.75,0.05,3,Combination Balance,Quiet Luxury
CUST-1538,58,Female,49064.3,Tokyo,2023-03-04,Skincare,113.27,0.0,2,Sensitive Glow,Quiet Luxury
CUST-1846,32,Male,76896.14,Paris,2023-08-03,Fragrance,77.85,0.05,4,Dry / Dehydrated,Minimalist Chic
CUST-1414,38,Male,72755.27,London,2023-02-18,Bath & Body,213.15,0.0,3,Sensitive Glow,Streetwear Glam
CUST-1022,24,Female,62505.04,New York,2023-08-04,Skincare,155.15,0.0,2,Mature Luminosity,Old Money Luxe
CUST-1230,24,Female,49174.28,Dubai,2024-01-10,Bath & Body,155.69,0.05,1,Mature Luminosity,Quiet Luxury
CUST-1018,35,Female,87117.42,New York,2024-03-14,Makeup,67.36,0.1,4,Combination Balance,Minimalist Chic
CUST-1983,21,Female,114127.54,Los Angeles,2023-10-11,Makeup,151.61,0.1,3,Sensitive Glow,Streetwear Glam
CUST-1979,40,Male,46970.75,Tokyo,2024-04-15,Makeup,100.01,0.1,4,Dry / Dehydrated,Minimalist Chic
CUST-1794,37,Female,91429.34,Dubai,2024-02-01,Fragrance,150.92,0.05,3,Dry / Dehydrated,Minimalist Chic
CUST-1260,30,Female,72005.68,Los Angeles,2023-05-12,Fragrance,95.1,0.15,1,Sensitive Glow,Old Money Luxe
CUST-1978,18,Female,46629.55,Dubai,2023-09-02,Skincare,163.14,0.1,4,Mature Luminosity,Minimalist Chic
CUST-1505,21,Female,71692.7,Milan,2024-05-25,Haircare,138.99,0.05,2,Combination Balance,Minimalist Chic
CUST-1537,27,Female,110118.45,Tokyo,2023-06-06,Skincare,136.48,0.0,3,Oily Clarity,Old Money Luxe
CUST-1656,18,Female,65100.78,Los Angeles,2023-10-02,Haircare,76.02,0.1,1,Dry / Dehydrated,Minimalist Chic
CUST-1765,23,Female,94924.5,Tokyo,2024-01-12,Haircare,58.93,0.05,4,Mature Luminosity,Minimalist Chic
CUST-1260,41,Female,70969.58,Tokyo,2024-04-02,Fragrance,96.28,0.05,2,Mature Luminosity,Streetwear Glam
CUST-1322,48,Female,92896.59,London,2023-09-11,Fragrance,111.2,0.15,2,Mature Luminosity,French Riviera
CUST-2018,39,Female,71985.72,Los Angeles,2023-09-20,Skincare,130.57,0.0,4,Oily Clarity,Quiet Luxury
CUST-1063,23,Female,116842.99,Tokyo,2024-03-25,Skincare,39.42,0.0,3,Mature Luminosity,Old Money Luxe
CUST-1298,35,Male,86260.3,Los Angeles,2023-09-09,Skincare,93.52,0.1,2,Combination Balance,French Riviera
CUST-1805,23,Female,81991.72,New York,2023-12-19,Haircare,81.46,0.05,3,Combination Balance,French Riviera
CUST-2096,55,Female,34745.71,Dubai,2024-06-14,Bath & Body,184.75,0.0,1,Combination Balance,Streetwear Glam
CUST-2047,30,Female,80127.21,Tokyo,2024-02-08,Haircare,188.83,0.0,1,Mature Luminosity,Quiet Luxury
CUST-2175,51,Female,81640.11,London,2023-07-12,Haircare,75.5,0.0,1,Combination Balance,Old Money Luxe
CUST-2002,27,Female,121656.83,New York,2024-03-11,Fragrance,82.29,0.05,1,Mature Luminosity,Quiet Luxury
CUST-1128,30,Female,50795.33,New York,2023-10-03,Bath & Body,211.92,0.2,4,Combination Balance,French Riviera
CUST-2051,42,Female,53771.96,London,2023-09-09,Bath & Body,106.07,0.0,4,Combination Balance,Minimalist Chic
CUST-2159,45,Female,91077.78,London,2023-04-13,Bath & Body,130.98,0.0,2,Combination Balance,Minimalist Chic
CUST-1686,18,Female,54676.58,Dubai,2023-08-13,Haircare,124.28,0.05,1,Combination Balance,French Riviera
CUST-1868,29,Male,58352.47,Milan,2023-11-27,Makeup,45.28,0.1,2,Mature Luminosity,Minimalist Chic
CUST-1604,18,Male,105180.91,London,2023-07-06,Bath & Body,125.05,0.0,4,Mature Luminosity,Quiet Luxury
CUST-1657,26,Female,46626.91,London,2023-02-18,Haircare,134.34,0.0,1,Mature Luminosity,Quiet Luxury
CUST-1355,18,Male,83592.88,Paris,2023-05-27,Bath & Body,107.45,0.0,3,Sensitive Glow,Minimalist Chic
CUST-1690,45,Female,46134.54,London,2023-03-11,Haircare,62.04,0.0,3,Combination Balance,Minimalist Chic
CUST-1802,18,Female,53337.1,Tokyo,2023-07-13,Bath & Body,152.84,0.05,4,Mature Luminosity,Streetwear Glam
CUST-2100,46,Female,70161.36,New York,2023-08-26,Makeup,114.77,0.05,2,Combination Balance,Quiet Luxury
CUST-1147,31,Female,76773.4,New York,2023-09-14,Skincare,178.03,0.15,1,Oily Clarity,Quiet Luxury
CUST-1805,45,Female,70377.88,Paris,2023-08-04,Skincare,79.15,0.15,1,Sensitive Glow,French Riviera
CUST-2013,30,Female,100114.95,Tokyo,2023-04-05,Fragrance,131.48,0.0,1,Mature Luminosity,French Riviera
CUST-2046,29,Female,113136.76,Dubai,2024-04-11,Haircare,197.68,0.0,4,Sensitive Glow,French Riviera
CUST-1104,46,Male,85663.07,Tokyo,2023-07-26,Haircare,78.76,0.0,2,Mature Luminosity,Old Money Luxe
CUST-1975,40,Non-Binary,122145.27,Tokyo,2024-05-09,Haircare,48.58,0.0,4,Combination Balance,Old Money Luxe
CUST-1286,31,Female,51764.6,London,2023-07-11,Skincare,98.06,0.0,4,Combination Balance,Old Money Luxe
CUST-1084,43,Female,59738.84,Los Angeles,2023-01-31,Skincare,194.91,0.0,4,Combination Balance,Old Money Luxe
CUST-2123,35,Female,75794.24,Dubai,2023-07-08,Bath & Body,109.49,0.0,3,Sensitive Glow,Old Money Luxe
CUST-1866,28,Female,80731.82,London,2024-05-29,Skincare,109.07,0.0,2,Mature Luminosity,Old Money Luxe
CUST-1020,39,Male,84097.28,Paris,2024-06-03,Bath & Body,120.37,0.0,3,Mature Luminosity,French Riviera
CUST-1582,34,Female,53203.52,Tokyo,2023-11-18,Makeup,147.04,0.0,3,Sensitive Glow,Minimalist Chic
CUST-2168,46,Female,73383.52,Los Angeles,2023-12-23,Bath & Body,91.92,0.0,1,Mature Luminosity,French Riviera
CUST-1484,38,Non-Binary,71872.63,London,2023-10-30,Skincare,60.6,0.1,3,Mature Luminosity,Quiet Luxury
CUST-1648,25,Female,108235.79,Los Angeles,2023-08-23,Makeup,141.67,0.05,3,Sensitive Glow,Streetwear Glam
CUST-1416,32,Female,133042.87,Dubai,2023-07-23,Fragrance,160.61,0.1,3,Dry / Dehydrated,Minimalist Chic
CUST-1186,18,Female,52560.27,Dubai,2023-03-01,Fragrance,85.01,0.0,3,Combination Balance,Streetwear Glam
CUST-1255,29,Female,84098.17,Paris,2023-06-21,Makeup,145.29,0.1,2,Oily Clarity,Minimalist Chic
CUST-1495,26,Female,59818.44,Tokyo,2023-09-30,Fragrance,120.9,0.0,1,Sensitive Glow,Minimalist Chic
CUST-1451,33,Female,74484.66,New York,2024-06-16,Skincare,192.11,0.05,1,Dry / Dehydrated,Minimalist Chic
CUST-1631,35,Female,72437.92,Tokyo,2023-11-17,Fragrance,185.96,0.1,3,Mature Luminosity,Streetwear Glam
CUST-1913,37,Female,52385.58,London,2024-04-17,Makeup,154.84,0.0,1,Dry / Dehydrated,Old Money Luxe
CUST-1836,33,Female,98484.08,Milan,2023-02-11,Haircare,137.17,0.0,3,Oily Clarity,Minimalist Chic
CUST-1787,39,Male,33656.19,Los Angeles,2024-04-08,Fragrance,181.16,0.0,1,Oily Clarity,Old Money Luxe
CUST-2108,22,Female,91200.69,Los Angeles,2023-08-07,Bath & Body,226.54,0.1,3,Sensitive Glow,Streetwear Glam
CUST-1894,18,Male,144087.46,Los Angeles,2023-07-04,Fragrance,114.98,0.0,2,Combination Balance,French Riviera
CUST-1042,42,Female,80884.03,Tokyo,2023-03-18,Fragrance,104.75,0.0,3,Mature Luminosity,Streetwear Glam
CUST-1905,25,Female,89175.32,Dubai,2023-10-25,Makeup,109.15,0.15,1,Combination Balance,Minimalist Chic
CUST-1158,32,Female,105230.43,Dubai,2023-02-22,Haircare,52.35,0.1,2,Sensitive Glow,Streetwear Glam
CUST-1424,38,Female,122700.27,London,2023-12-30,Bath & Body,132.97,0.05,1,Combination Balance,Streetwear Glam
CUST-1561,34,Non-Binary,47798.11,London,2023-09-13,Bath & Body,137.1,0.15,1,Sensitive Glow,Streetwear Glam
CUST-1961,39,Female,75069.72,Paris,2023-09-01,Fragrance,113.04,0.15,4,Sensitive Glow,Old Money Luxe
CUST-1926,38,Female,128451.38,Milan,2023-01-24,Skincare,155.62,0.0,1,Oily Clarity,Quiet Luxury
CUST-1706,24,Female,94004.84,New York,2024-02-26,Haircare,228.52,0.0,4,Dry / Dehydrated,Streetwear Glam
CUST-1893,27,Male,43836.87,Milan,2023-11-23,Haircare,176.99,0.05,2,Oily Clarity,Old Money Luxe
CUST-1895,33,Non-Binary,89839.87,New York,2023-06-06,Bath & Body,138.19,0.1,1,Sensitive Glow,French Riviera
CUST-1750,30,Male,55352.88,New York,2024-02-16,Haircare,143.09,0.0,4,Sensitive Glow,Minimalist Chic
CUST-1448,36,Female,89487.65,Los Angeles,2023-07-08,Fragrance,107.76,0.05,1,Mature Luminosity,Quiet Luxury
CUST-2087,43,Female,66072.26,Los Angeles,2024-01-25,Makeup,40.9,0.2,3,Dry / Dehydrated,Streetwear Glam
CUST-1746,26,Female,85702.24,Paris,2023-10-29,Makeup,98.42,0.0,1,Dry / Dehydrated,Minimalist Chic
CUST-1189,35,Non-Binary,88163.98,Dubai,2023-09-03,Fragrance,77.63,0.1,3,Dry / Dehydrated,French Riviera
CUST-1162,31,Female,69561.77,Dubai,2023-06-29,Bath & Body,69.83,0.2,3,Oily Clarity,Minimalist Chic
CUST-1600,29,Female,95604.08,London,2023-11-27,Haircare,98.41,0.0,1,Combination Balance,Minimalist Chic
CUST-1469,23,Female,52300.21,Tokyo,2024-06-10,Bath & Body,137.38,0.1,2,Sensitive Glow,Quiet Luxury
CUST-1136,37,Female,44455.37,London,2023-02-17,Skincare,101.4,0.05,4,Mature Luminosity,Old Money Luxe
CUST-2172,27,Female,75538.87,Milan,2024-02-26,Makeup,109.06,0.0,2,Combination Balance,Quiet Luxury
CUST-1963,21,Female,75113.52,Tokyo,2023-12-02,Makeup,144.24,0.0,2,Sensitive Glow,Old Money Luxe
CUST-1400,38,Female,48126.3,Dubai,2023-10-21,Skincare,95.3,0.1,4,Dry / Dehydrated,Old Money Luxe
CUST-1551,30,Female,84348.82,Los Angeles,2024-05-17,Makeup,144.38,0.15,3,Mature Luminosity,Old Money Luxe
CUST-1947,41,Non-Binary,86582.72,Dubai,2024-05-25,Bath & Body,154.52,0.15,4,Sensitive Glow,Minimalist Chic
CUST-2092,31,Male,58445.29,London,2023-11-28,Makeup,145.81,0.0,1,Dry / Dehydrated,French Riviera
CUST-1351,47,Female,69585.45,Los Angeles,2023-09-28,Bath & Body,159.63,0.05,3,Mature Luminosity,Old Money Luxe
CUST-2025,29,Male,99012.6,Dubai,2024-01-15,Skincare,95.87,0.15,2,Oily Clarity,Minimalist Chic
CUST-1342,30,Female,87990.94,Paris,2023-01-16,Haircare,112.94,0.0,2,Sensitive Glow,Minimalist Chic
CUST-1495,39,Female,34363.01,Los Angeles,2024-04-11,Fragrance,120.21,0.15,4,Combination Balance,Quiet Luxury
CUST-1571,33,Female,49484.37,Tokyo,2024-06-17,Makeup,79.2,0.2,1,Oily Clarity,Minimalist Chic
CUST-1225,21,Male,29185.44,Milan,2023-09-13,Makeup,141.57,0.05,3,Sensitive Glow,Quiet Luxury
CUST-1086,30,Male,20000.0,Paris,2023-06-17,Haircare,112.37,0.0,4,Sensitive Glow,Old Money Luxe
CUST-1588,29,Female,78533.56,Tokyo,2024-01-02,Fragrance,115.13,0.05,2,Oily Clarity,Streetwear Glam
CUST-2127,28,Female,76783.43,Dubai,2023-02-22,Haircare,41.76,0.15,1,Mature Luminosity,Streetwear Glam
CUST-2064,44,Female,118571.66,New York,2024-05-19,Fragrance,104.16,0.0,2,Mature Luminosity,Streetwear Glam
CUST-1514,18,Female,76903.98,Dubai,2024-01-29,Haircare,172.97,0.0,1,Sensitive Glow,Quiet Luxury
CUST-2023,18,Male,92638.61,London,2024-06-13,Skincare,106.13,0.05,2,Sensitive Glow,Old Money Luxe
CUST-1752,27,Female,94742.66,Los Angeles,2023-01-25,Bath & Body,98.45,0.0,4,Dry / Dehydrated,Quiet Luxury
CUST-1844,42,Male,60316.31,Tokyo,2023-01-01,Haircare,150.45,0.0,1,Combination Balance,French Riviera
CUST-1048,41,Non-Binary,76482.65,New York,2023-07-05,Haircare,85.98,0.0,3,Sensitive Glow,Old Money Luxe
CUST-1441,30,Female,65796.81,Tokyo,2023-06-06,Makeup,17.98,0.0,3,Oily Clarity,Quiet Luxury
CUST-1286,45,Male,30147.92,Milan,2024-01-05,Bath & Body,49.16,0.0,4,Oily Clarity,Minimalist Chic
CUST-1291,35,Female,88999.11,Paris,2023-10-07,Makeup,146.68,0.0,3,Oily Clarity,French Riviera
CUST-1996,37,Male,89917.38,Tokyo,2024-03-04,Haircare,121.66,0.0,3,Oily Clarity,French Riviera
CUST-1419,48,Female,32134.43,Tokyo,2024-04-07,Makeup,133.52,0.0,4,Oily Clarity,Old Money Luxe
CUST-1502,22,Female,93321.48,London,2023-11-21,Skincare,43.43,0.1,2,Combination Balance,French Riviera
CUST-1108,47,Male,60962.2,New York,2023-03-18,Haircare,112.84,0.0,3,Oily Clarity,Streetwear Glam
CUST-1159,21,Female,95465.59,Dubai,2023-07-26,Bath & Body,19.06,0.0,1,Combination Balance,Quiet Luxury
