Customer_ID,Age,Gender,City,Annual_Income,Purchase_Frequency,Total_Spending,Average_Order_Value,Max_Single_Spend,Total_Items_Count,Discount_Usage_Rate,Preferred_Category,Days_Since_Last_Purchase,Customer_Lifetime_Days,Monthly_Purchase_Rate
CUST-1709,22,Female,Los Angeles,86661.9,21,3186.0,151.71,408.0,59,0.0714,Fragrance,358,736,0.86
CUST-1710,53,Male,New York,93786.89,22,3761.0,170.95,427.0,57,0.0591,Fragrance,2,1092,0.6
CUST-1711,50,Female,Dallas,25469.25,21,3073.0,146.33,364.0,57,0.0333,Bath & Body,2,1087,0.58
CUST-1712,55,Female,San Francisco,30006.71,22,3495.0,158.86,427.0,52,0.0818,Bath & Body,1,1093,0.6
CUST-1713,26,Female,Chicago,30995.24,22,3391.0,154.14,427.0,47,0.0455,Bath & Body,356,738,0.89
CUST-1714,22,Female,San Francisco,52569.61,22,3730.0,169.55,427.0,56,0.0886,Fragrance,1,1091,0.6
CUST-1715,23,Female,Miami,84890.08,24,3786.0,157.75,427.0,62,0.0875,Makeup,1,1093,0.66
CUST-1716,34,Female,Seattle,73700.41,27,4122.0,152.67,427.0,64,0.0667,Haircare,1,1090,0.74
CUST-1717,51,Female,Miami,95910.19,29,3986.0,137.45,427.0,76,0.069,Makeup,2,1090,0.8
CUST-1718,37,Female,Houston,56378.5,21,3109.0,148.05,427.0,54,0.0738,Bath & Body,357,737,0.85
CUST-1719,47,Female,Houston,92732.85,22,3581.0,162.77,354.0,44,0.0727,Haircare,2,1092,0.6
CUST-1720,35,Female,Los Angeles,78567.05,26,3683.0,141.65,340.0,63,0.075,Makeup,1,1093,0.71
CUST-1721,25,Female,New York,89805.63,21,3226.0,153.62,427.0,47,0.0619,Haircare,2,1092,0.58
CUST-1722,58,Female,Seattle,84855.67,24,4692.0,195.5,427.0,49,0.0562,Bath & Body,1,1093,0.66
CUST-1723,63,Female,San Francisco,71332.67,19,2572.0,135.37,427.0,44,0.0632,Bath & Body,1,1091,0.52
CUST-1724,48,Female,Houston,72169.62,18,3040.0,168.89,412.0,32,0.0972,Makeup,356,738,0.73
CUST-1725,48,Non-Binary,Dallas,61157.71,34,5474.0,161.0,427.0,90,0.0471,Makeup,1,1093,0.93
CUST-1726,29,Female,Los Angeles,83991.8,27,4549.0,168.48,427.0,73,0.0722,Haircare,1,1091,0.74
CUST-1727,51,Female,Houston,64373.28,28,5403.0,192.96,427.0,73,0.0679,Bath & Body,1,1093,0.77
CUST-1728,61,Male,Los Angeles,60941.27,16,2301.0,143.81,288.0,40,0.075,Fragrance,1,1093,0.44
CUST-1729,58,Female,San Francisco,57452.93,28,4549.0,162.46,427.0,69,0.0482,Bath & Body,1,1087,0.77
CUST-1730,29,Female,Houston,85856.54,22,3151.0,143.23,427.0,61,0.0477,Fragrance,1,1089,0.61
CUST-1731,46,Female,Los Angeles,63674.17,28,3921.0,140.04,427.0,75,0.0661,Bath & Body,1,1089,0.77
CUST-1732,19,Female,Chicago,23675.21,26,4088.0,157.23,424.0,66,0.05,Skincare,1,1092,0.71
CUST-1733,22,Male,Houston,42140.4,12,2045.0,170.42,427.0,31,0.0917,Fragrance,1,1091,0.33
CUST-1734,59,Male,Chicago,113039.77,26,3393.0,130.5,427.0,58,0.0865,Bath & Body,1,1090,0.72
CUST-1735,55,Female,Dallas,74128.81,15,2111.0,140.73,427.0,34,0.0367,Fragrance,2,1086,0.41
CUST-1736,30,Male,San Francisco,64679.51,18,2485.0,138.06,357.0,40,0.0417,Skincare,1,1093,0.49
CUST-1737,51,Female,Miami,85416.67,27,4872.0,180.44,427.0,71,0.0556,Haircare,1,1093,0.74
CUST-1738,40,Male,Dallas,81253.65,24,3404.0,141.83,427.0,59,0.075,Skincare,357,737,0.98
CUST-1739,21,Male,Los Angeles,36832.49,26,3368.0,129.54,273.0,68,0.0673,Makeup,1,1092,0.71
CUST-1740,42,Female,Los Angeles,84043.37,22,2595.0,117.95,174.0,45,0.0773,Bath & Body,357,736,0.9
CUST-1741,34,Female,Dallas,74085.79,22,3554.0,161.55,427.0,45,0.0614,Makeup,1,1091,0.6
CUST-1742,56,Female,Chicago,66809.71,25,3452.0,138.08,364.0,65,0.08,Makeup,2,1092,0.69
CUST-1743,61,Female,Houston,63420.64,25,4455.0,178.2,427.0,57,0.1,Haircare,1,1093,0.69
CUST-1744,44,Female,Los Angeles,33095.27,17,2666.0,156.82,427.0,36,0.0412,Haircare,2,1092,0.47
CUST-1745,39,Female,Dallas,78448.75,24,3512.0,146.33,328.0,58,0.0667,Skincare,1,1093,0.66
CUST-1746,37,Female,Houston,120423.06,21,3591.0,171.0,427.0,51,0.081,Haircare,1,1091,0.58
CUST-1747,32,Female,Houston,67085.34,18,2373.0,131.83,302.0,45,0.0778,Fragrance,2,1091,0.49
CUST-1748,34,Female,Houston,82484.58,21,3216.0,153.14,427.0,53,0.0881,Bath & Body,2,1089,0.58
CUST-1749,25,Male,Houston,56730.74,18,2673.0,148.5,359.0,46,0.0667,Bath & Body,359,734,0.74
CUST-1750,32,Male,Houston,25017.68,19,2389.0,125.74,324.0,45,0.0763,Bath & Body,2,1087,0.52
CUST-1751,20,Female,New York,65018.9,20,3288.0,164.4,427.0,48,0.065,Fragrance,356,738,0.81
CUST-1752,44,Female,Houston,41423.61,18,2499.0,138.83,335.0,43,0.075,Bath & Body,1,1089,0.5
CUST-1753,50,Male,Los Angeles,65151.37,31,6020.0,194.19,427.0,72,0.0548,Fragrance,1,1093,0.85
CUST-1754,26,Non-Binary,Los Angeles,52204.92,20,4132.0,206.6,427.0,38,0.0675,Haircare,2,1090,0.55
CUST-1755,64,Female,Houston,34491.75,23,3472.0,150.96,427.0,51,0.0609,Makeup,2,1092,0.63
CUST-1756,37,Male,New York,59224.87,31,4261.0,137.45,427.0,78,0.0597,Fragrance,1,1089,0.85
CUST-1757,21,Female,Miami,66048.56,26,3277.0,126.04,359.0,72,0.0519,Skincare,1,1093,0.71
CUST-1758,56,Female,Chicago,71575.85,23,3728.0,162.09,427.0,61,0.0696,Fragrance,1,1093,0.63
CUST-1759,35,Female,Houston,99461.47,16,2546.0,159.12,427.0,33,0.0438,Bath & Body,1,1092,0.44
CUST-1760,33,Male,Houston,89869.74,29,4815.0,166.03,341.0,74,0.0776,Skincare,1,1093,0.8
CUST-1761,57,Female,Dallas,102658.54,31,4169.0,134.48,324.0,80,0.0726,Haircare,1,1092,0.85
CUST-1762,61,Male,Houston,61444.89,30,4993.0,166.43,427.0,67,0.075,Fragrance,1,1091,0.82
CUST-1763,52,Female,Miami,53268.61,24,2938.0,122.42,303.0,63,0.0583,Makeup,2,1091,0.66
CUST-1764,36,Female,Houston,28584.23,26,3807.0,146.42,427.0,70,0.0577,Fragrance,1,1093,0.71
CUST-1765,54,Female,San Francisco,87973.02,19,2254.0,118.63,427.0,49,0.0579,Fragrance,2,1092,0.52
CUST-1766,60,Female,Seattle,99376.42,21,2820.0,134.29,343.0,51,0.0786,Fragrance,1,1092,0.58
CUST-1767,56,Female,Miami,56977.54,27,3839.0,142.19,341.0,71,0.0537,Haircare,2,1090,0.74
CUST-1768,47,Female,Dallas,27427.25,19,2673.0,140.68,302.0,51,0.0579,Skincare,1,1092,0.52
CUST-1769,33,Female,New York,82800.23,34,5937.0,174.62,427.0,80,0.0529,Skincare,2,1091,0.93
CUST-1770,55,Female,Dallas,109570.1,23,3106.0,135.04,289.0,64,0.0848,Fragrance,1,1093,0.63
CUST-1771,42,Female,Los Angeles,103370.05,16,2655.0,165.94,386.0,46,0.0719,Bath & Body,357,375,1.28
CUST-1772,27,Female,San Francisco,67581.98,19,3526.0,185.58,427.0,45,0.0526,Fragrance,1,1092,0.52
CUST-1773,50,Female,New York,75626.93,25,4840.0,193.6,427.0,66,0.068,Fragrance,1,1091,0.69
CUST-1774,59,Female,Seattle,81940.0,23,3528.0,153.39,427.0,51,0.0478,Bath & Body,2,1092,0.63
CUST-1775,56,Female,Miami,44333.16,25,3468.0,138.72,300.0,67,0.066,Fragrance,1,1089,0.69
CUST-1776,44,Male,Houston,79949.33,19,2941.0,154.79,394.0,47,0.0632,Bath & Body,1,1093,0.52
CUST-1777,46,Male,New York,94847.24,22,3370.0,153.18,380.0,50,0.0841,Bath & Body,1,1091,0.6
CUST-1778,51,Male,Seattle,95756.94,19,3696.0,194.53,427.0,48,0.0763,Fragrance,1,1088,0.52
CUST-1779,42,Female,Houston,61256.22,23,3858.0,167.74,427.0,54,0.0891,Bath & Body,1,1091,0.63
CUST-1780,24,Male,Seattle,57033.36,23,4462.0,194.0,427.0,51,0.063,Makeup,2,1092,0.63
CUST-1781,32,Female,Los Angeles,105249.82,13,1822.0,140.15,307.0,27,0.0885,Bath & Body,2,1092,0.36
CUST-1782,41,Female,Los Angeles,72021.58,27,4874.0,180.52,427.0,60,0.087,Fragrance,1,1090,0.74
CUST-1783,46,Female,New York,58604.11,22,3230.0,146.82,427.0,45,0.0841,Haircare,1,1090,0.61
CUST-1784,48,Female,San Francisco,46575.99,25,3085.0,123.4,341.0,60,0.058,Bath & Body,1,1093,0.69
CUST-1785,27,Female,San Francisco,30171.57,21,3351.0,159.57,390.0,58,0.0714,Bath & Body,357,737,0.85
CUST-1786,51,Non-Binary,Seattle,82719.25,24,3360.0,140.0,307.0,52,0.0771,Makeup,356,736,0.98
CUST-1787,33,Male,Los Angeles,62045.68,19,3047.0,160.37,412.0,43,0.0605,Haircare,1,1092,0.52
CUST-1788,44,Female,Houston,82449.1,14,2221.0,158.64,340.0,38,0.0536,Haircare,1,1091,0.38
CUST-1789,29,Female,New York,83031.81,22,3260.0,148.18,427.0,57,0.0591,Fragrance,356,738,0.89
CUST-1790,32,Female,Los Angeles,97499.25,32,4368.0,136.5,427.0,75,0.0703,Skincare,1,1091,0.88
CUST-1791,25,Female,Houston,53273.25,25,4024.0,160.96,333.0,60,0.054,Haircare,1,1092,0.69
CUST-1792,50,Female,Houston,33530.59,24,3934.0,163.92,427.0,59,0.0604,Haircare,356,735,0.98
CUST-1793,58,Male,Houston,70424.46,37,5692.0,153.84,427.0,77,0.0514,Skincare,1,1092,1.02
CUST-1794,60,Female,Los Angeles,59537.18,16,2102.0,131.38,354.0,49,0.0656,Makeup,1,1093,0.44
CUST-1795,33,Female,San Francisco,61474.51,22,3859.0,175.41,427.0,59,0.0818,Skincare,1,1092,0.6
CUST-1796,18,Non-Binary,Miami,41135.0,28,4840.0,172.86,378.0,62,0.0643,Makeup,1,1091,0.77
CUST-1797,50,Female,New York,67182.39,32,4563.0,142.59,330.0,86,0.0766,Fragrance,1,1093,0.88
CUST-1798,26,Female,Los Angeles,50350.72,27,3688.0,136.59,362.0,74,0.0796,Fragrance,2,1092,0.74
CUST-1799,61,Non-Binary,New York,36955.57,20,2849.0,142.45,382.0,52,0.0675,Skincare,1,1092,0.55
CUST-1800,28,Female,San Francisco,73359.84,23,3146.0,136.78,284.0,55,0.0391,Skincare,356,736,0.94
CUST-1801,53,Female,Chicago,27429.26,26,3927.0,151.04,427.0,66,0.0962,Fragrance,357,736,1.06
CUST-1802,29,Female,New York,93500.7,21,3440.0,163.81,362.0,58,0.0667,Bath & Body,1,1090,0.58
CUST-1803,63,Female,Chicago,49855.39,28,4090.0,146.07,427.0,70,0.0696,Haircare,356,735,1.14
CUST-1804,60,Male,San Francisco,74415.64,21,3190.0,151.9,341.0,53,0.0619,Fragrance,1,1093,0.58
CUST-1805,45,Female,Miami,73322.59,32,4702.0,146.94,427.0,81,0.0688,Haircare,1,1091,0.88
CUST-1806,29,Male,San Francisco,71472.73,20,3277.0,163.85,302.0,34,0.045,Haircare,356,737,0.81
CUST-1807,35,Female,New York,27500.27,14,2091.0,149.36,307.0,35,0.0607,Makeup,2,1090,0.39
CUST-1808,43,Female,Houston,49967.5,22,3555.0,161.59,389.0,65,0.0545,Makeup,1,1090,0.61
CUST-1809,56,Non-Binary,Houston,28791.29,28,4647.0,165.96,427.0,66,0.0446,Makeup,356,738,1.14
CUST-1810,28,Female,Los Angeles,71030.25,16,2813.0,175.81,427.0,35,0.0875,Fragrance,1,1093,0.44
CUST-1811,52,Female,Los Angeles,40478.53,21,3162.0,150.57,427.0,49,0.0714,Makeup,1,1093,0.58
CUST-1812,40,Female,New York,74278.67,15,1921.0,128.07,318.0,36,0.0733,Makeup,1,1085,0.41
CUST-1813,58,Female,Los Angeles,67039.04,31,4796.0,154.71,399.0,84,0.0694,Fragrance,2,1090,0.85
CUST-1814,52,Female,Houston,97897.4,23,3048.0,132.52,302.0,53,0.0652,Bath & Body,2,1091,0.63
CUST-1815,63,Female,Seattle,48821.2,37,6085.0,164.46,427.0,81,0.0595,Fragrance,1,1092,1.02
CUST-1816,64,Female,Seattle,70682.77,14,2683.0,191.64,427.0,38,0.0643,Makeup,1,1093,0.38
CUST-1817,60,Male,Dallas,95561.79,22,3246.0,147.55,427.0,52,0.0523,Bath & Body,2,1091,0.6
CUST-1818,25,Female,Los Angeles,100349.58,25,3511.0,140.44,427.0,63,0.06,Haircare,2,1092,0.69
CUST-1819,64,Female,Seattle,78716.57,26,4711.0,181.19,427.0,67,0.0615,Haircare,1,1090,0.72
CUST-1820,63,Female,Dallas,59775.45,27,4136.0,153.19,427.0,68,0.0778,Bath & Body,357,737,1.1
CUST-1821,25,Male,Dallas,25291.26,28,5481.0,195.75,427.0,67,0.0643,Fragrance,1,1093,0.77
CUST-1822,63,Female,Los Angeles,37347.34,22,3016.0,137.09,427.0,55,0.0818,Haircare,1,1091,0.6
CUST-1823,48,Male,Houston,113687.42,25,3557.0,142.28,427.0,70,0.044,Skincare,2,1092,0.69
CUST-1824,60,Female,Los Angeles,62947.02,24,3317.0,138.21,296.0,43,0.0583,Bath & Body,1,1092,0.66
CUST-1825,30,Female,Seattle,67884.55,26,3215.0,123.65,315.0,69,0.0442,Fragrance,1,1090,0.72
CUST-1826,25,Female,Houston,65905.58,20,3166.0,158.3,427.0,44,0.065,Fragrance,2,1089,0.55
CUST-1827,42,Female,New York,81553.61,30,4552.0,151.73,427.0,78,0.0633,Skincare,1,1093,0.82
CUST-1828,58,Female,Houston,112067.69,10,1541.0,154.1,427.0,28,0.03,Bath & Body,1,1088,0.28
CUST-1829,53,Female,Dallas,86584.24,21,3342.0,159.14,427.0,51,0.0738,Fragrance,1,1093,0.58
CUST-1830,39,Female,New York,22000.0,26,4095.0,157.5,427.0,69,0.0673,Skincare,2,1087,0.72
CUST-1831,50,Female,Dallas,66383.5,21,3862.0,183.9,358.0,47,0.0929,Fragrance,356,737,0.85
CUST-1832,58,Female,Dallas,84899.39,25,4269.0,170.76,384.0,57,0.06,Makeup,1,1093,0.69
CUST-1833,40,Female,Chicago,41687.55,20,2786.0,139.3,427.0,46,0.055,Fragrance,2,1091,0.55
CUST-1834,19,Female,Los Angeles,60683.39,25,4311.0,172.44,394.0,50,0.09,Haircare,2,1092,0.69
CUST-1835,50,Female,Miami,71678.43,27,4297.0,159.15,427.0,72,0.0759,Fragrance,1,1093,0.74
CUST-1836,23,Male,San Francisco,65595.91,25,5329.0,213.16,427.0,66,0.066,Makeup,2,1088,0.69
CUST-1837,45,Female,Miami,35024.04,26,3944.0,151.69,322.0,64,0.0712,Fragrance,2,1090,0.72
CUST-1838,50,Female,Dallas,133705.87,29,4517.0,155.76,387.0,63,0.0534,Skincare,356,735,1.18
CUST-1839,26,Male,Seattle,75651.69,24,3510.0,146.25,417.0,71,0.0625,Skincare,1,1093,0.66
CUST-1840,41,Male,Chicago,106726.69,21,3332.0,158.67,315.0,52,0.0905,Fragrance,1,1089,0.58
CUST-1841,26,Male,Houston,89614.99,24,5312.0,221.33,427.0,65,0.0667,Haircare,357,734,0.98
CUST-1842,24,Female,Houston,30524.92,18,2294.0,127.44,297.0,54,0.0611,Makeup,1,1088,0.5
CUST-1843,35,Female,Dallas,59990.06,23,3829.0,166.48,427.0,54,0.0565,Skincare,2,1092,0.63
CUST-1844,48,Male,New York,29414.11,26,4425.0,170.19,427.0,62,0.0673,Makeup,1,1093,0.71
CUST-1845,31,Female,San Francisco,73577.01,28,5242.0,187.21,427.0,80,0.0696,Haircare,1,1093,0.77
CUST-1846,25,Female,Los Angeles,111958.08,23,3968.0,172.52,371.0,63,0.0609,Bath & Body,1,1092,0.63
CUST-1847,27,Female,New York,53635.92,27,4248.0,157.33,427.0,78,0.0444,Fragrance,1,1091,0.74
CUST-1848,20,Female,Seattle,88642.07,35,4945.0,141.29,354.0,88,0.0743,Fragrance,357,737,1.42
CUST-1849,58,Male,Chicago,51303.57,29,4348.0,149.93,427.0,65,0.0741,Fragrance,1,1091,0.8
CUST-1850,24,Female,New York,73291.18,19,2696.0,141.89,427.0,46,0.0737,Bath & Body,1,1092,0.52
CUST-1851,34,Male,Miami,66715.7,23,2884.0,125.39,307.0,54,0.0848,Fragrance,1,1093,0.63
CUST-1852,40,Female,Seattle,64292.45,17,2851.0,167.71,314.0,45,0.0382,Makeup,2,1089,0.47
CUST-1853,20,Male,Seattle,84941.95,22,3114.0,141.55,379.0,47,0.0909,Skincare,1,1091,0.6
CUST-1854,53,Female,Los Angeles,70928.41,29,4167.0,143.69,324.0,79,0.0741,Makeup,1,1092,0.8
CUST-1855,50,Female,Miami,81579.82,25,4099.0,163.96,355.0,67,0.048,Bath & Body,2,1092,0.69
CUST-1856,30,Female,Chicago,47220.96,17,2481.0,145.94,427.0,39,0.0471,Bath & Body,2,1087,0.47
CUST-1857,42,Female,Houston,56755.32,26,4444.0,170.92,427.0,77,0.0385,Haircare,2,1090,0.72
CUST-1858,19,Female,Dallas,35138.26,30,4610.0,153.67,401.0,67,0.0683,Bath & Body,1,1092,0.82
CUST-1859,29,Female,San Francisco,65009.1,13,2459.0,189.15,427.0,33,0.0538,Bath & Body,358,736,0.53
CUST-1860,40,Female,Los Angeles,99104.6,22,2493.0,113.32,427.0,52,0.0705,Haircare,1,1093,0.6
CUST-1861,38,Female,San Francisco,87089.78,23,3365.0,146.3,427.0,51,0.0457,Fragrance,1,1090,0.63
CUST-1862,23,Non-Binary,Los Angeles,77964.99,24,4701.0,195.88,427.0,61,0.0708,Haircare,1,1091,0.66
CUST-1863,21,Female,Dallas,110234.37,26,4411.0,169.65,427.0,67,0.0577,Skincare,1,1093,0.71
CUST-1864,32,Female,New York,39050.59,24,4151.0,172.96,427.0,61,0.0875,Fragrance,1,1093,0.66
CUST-1865,33,Female,San Francisco,98135.76,16,2735.0,170.94,424.0,39,0.0781,Haircare,356,737,0.65
CUST-1866,62,Female,Dallas,49920.49,22,4295.0,195.23,427.0,55,0.0636,Fragrance,2,1091,0.6
CUST-1867,62,Female,Houston,93365.44,29,5157.0,177.83,427.0,81,0.0914,Haircare,1,1092,0.8
CUST-1868,36,Female,Chicago,45632.73,30,4737.0,157.9,427.0,73,0.0583,Bath & Body,1,1093,0.82
CUST-1869,48,Female,San Francisco,82518.11,29,4579.0,157.9,427.0,78,0.0672,Makeup,1,1089,0.8
CUST-1870,29,Female,Chicago,44674.19,30,4584.0,152.8,427.0,71,0.07,Bath & Body,1,1092,0.82
CUST-1871,29,Female,New York,85259.96,27,3362.0,124.52,427.0,61,0.0481,Haircare,1,1092,0.74
CUST-1872,47,Female,Houston,66515.01,18,2799.0,155.5,427.0,45,0.0694,Bath & Body,1,1086,0.5
CUST-1873,28,Female,Seattle,112445.34,28,4404.0,157.29,427.0,76,0.0571,Skincare,2,1091,0.77
CUST-1874,37,Female,Houston,27158.48,26,3966.0,152.54,372.0,70,0.0558,Fragrance,1,1093,0.71
CUST-1875,37,Female,Dallas,77761.7,25,3923.0,156.92,427.0,63,0.058,Bath & Body,356,737,1.02
CUST-1876,49,Female,Los Angeles,72267.25,27,3897.0,144.33,427.0,76,0.0852,Fragrance,357,736,1.1
CUST-1877,61,Female,Miami,70975.43,30,4943.0,164.77,427.0,74,0.055,Fragrance,2,1092,0.82
CUST-1878,46,Female,San Francisco,56594.76,21,3946.0,187.9,427.0,47,0.0881,Haircare,1,1093,0.58
CUST-1879,49,Male,Seattle,80686.11,16,2511.0,156.94,307.0,46,0.0688,Haircare,356,738,0.65
CUST-1880,48,Female,Miami,70489.9,30,4275.0,142.5,409.0,75,0.0667,Bath & Body,2,1092,0.82
CUST-1881,36,Female,New York,68710.88,21,2976.0,141.71,427.0,54,0.0738,Haircare,2,1092,0.58
CUST-1882,26,Non-Binary,New York,87260.17,30,4403.0,146.77,427.0,82,0.0667,Makeup,357,737,1.22
CUST-1883,46,Non-Binary,Seattle,36539.25,24,3155.0,131.46,316.0,61,0.0542,Skincare,2,1091,0.66
CUST-1884,52,Female,New York,70635.3,17,2883.0,169.59,427.0,45,0.0294,Bath & Body,2,1091,0.47
CUST-1885,20,Female,Los Angeles,54822.16,27,4615.0,170.93,427.0,75,0.0722,Fragrance,2,1092,0.74
CUST-1886,38,Female,San Francisco,89749.42,19,3572.0,188.0,427.0,48,0.05,Bath & Body,357,736,0.77
CUST-1887,38,Female,San Francisco,26135.01,22,3747.0,170.32,427.0,54,0.0682,Bath & Body,1,1091,0.6
CUST-1888,34,Female,Chicago,52995.3,21,3347.0,159.38,427.0,60,0.0714,Skincare,2,1089,0.58
CUST-1889,64,Female,Seattle,115611.95,17,2233.0,131.35,427.0,42,0.0882,Fragrance,1,1093,0.47
CUST-1890,39,Male,Houston,84760.81,25,4224.0,168.96,427.0,55,0.08,Fragrance,2,1087,0.69
CUST-1891,62,Female,Houston,75420.67,30,4763.0,158.77,427.0,71,0.0533,Skincare,1,1092,0.82
CUST-1892,58,Female,Seattle,52802.19,28,4340.0,155.0,399.0,75,0.1,Makeup,1,1092,0.77
CUST-1893,41,Female,Chicago,53105.96,20,2966.0,148.3,427.0,53,0.085,Fragrance,1,1092,0.55
CUST-1894,61,Male,Dallas,57059.12,21,3574.0,170.19,427.0,62,0.0643,Bath & Body,1,1093,0.58
CUST-1895,47,Female,San Francisco,71073.46,24,4011.0,167.12,427.0,55,0.0812,Fragrance,2,1086,0.66
CUST-1896,32,Male,Miami,65139.03,25,3638.0,145.52,394.0,61,0.064,Fragrance,2,1089,0.69
CUST-1897,20,Female,San Francisco,68639.85,39,5841.0,149.77,427.0,100,0.0474,Haircare,358,736,1.59
CUST-1898,49,Female,Houston,51507.56,30,4609.0,153.63,427.0,71,0.0667,Haircare,2,1091,0.82
CUST-1899,18,Female,San Francisco,48574.26,30,4016.0,133.87,427.0,83,0.0717,Bath & Body,1,1093,0.82
CUST-1900,27,Female,Chicago,73212.86,24,4382.0,182.58,427.0,57,0.0896,Haircare,2,1091,0.66
CUST-1901,54,Female,Dallas,71607.98,24,3533.0,147.21,427.0,62,0.0542,Skincare,2,1091,0.66
CUST-1902,53,Female,Los Angeles,35912.2,25,3854.0,154.16,307.0,63,0.09,Bath & Body,1,1092,0.69
CUST-1903,57,Non-Binary,Houston,60175.94,22,2940.0,133.64,316.0,54,0.0568,Makeup,2,1092,0.6
CUST-1904,56,Female,San Francisco,78841.3,25,3598.0,143.92,427.0,63,0.068,Haircare,357,734,1.02
CUST-1905,36,Female,New York,41105.21,17,2443.0,143.71,313.0,39,0.0912,Haircare,1,1092,0.47
CUST-1906,60,Female,Houston,67155.88,24,3494.0,145.58,427.0,62,0.0729,Makeup,2,1092,0.66
CUST-1907,64,Female,San Francisco,83695.16,21,3835.0,182.62,427.0,45,0.0905,Skincare,357,736,0.86
CUST-1908,24,Female,New York,90947.47,18,2685.0,149.17,308.0,38,0.0583,Haircare,357,737,0.73
CUST-1909,60,Male,Miami,63548.27,24,4165.0,173.54,427.0,53,0.0542,Skincare,2,1090,0.66
CUST-1910,60,Female,Houston,59326.14,22,4422.0,201.0,427.0,52,0.0841,Fragrance,358,736,0.9
CUST-1911,60,Male,New York,75283.76,24,4360.0,181.67,427.0,64,0.0792,Skincare,1,1092,0.66
CUST-1912,58,Female,Los Angeles,95658.01,26,3742.0,143.92,427.0,61,0.0423,Makeup,358,735,1.06
CUST-1913,53,Female,Chicago,42628.81,18,3601.0,200.06,427.0,54,0.0944,Skincare,2,1092,0.49
CUST-1914,29,Male,Houston,87664.29,26,3646.0,140.23,427.0,68,0.0577,Skincare,1,1092,0.71
CUST-1915,56,Female,Miami,25967.15,28,4773.0,170.46,369.0,65,0.0607,Makeup,1,1093,0.77
CUST-1916,38,Male,Los Angeles,110949.0,32,5302.0,165.69,427.0,78,0.0516,Skincare,1,1090,0.88
CUST-1917,63,Female,Chicago,53075.35,20,3011.0,150.55,324.0,43,0.0575,Haircare,2,1092,0.55
CUST-1918,54,Non-Binary,Seattle,29532.65,25,4227.0,169.08,427.0,63,0.072,Haircare,1,1093,0.69
CUST-1919,46,Female,Dallas,49323.92,21,3197.0,152.24,427.0,57,0.0786,Skincare,1,1092,0.58
CUST-1920,51,Female,Houston,78582.41,26,4352.0,167.38,427.0,66,0.0769,Skincare,359,734,1.06
CUST-1921,30,Female,Seattle,72776.98,21,2591.0,123.38,258.0,45,0.0571,Makeup,1,1089,0.58
CUST-1922,43,Female,Houston,23823.24,22,4553.0,206.95,427.0,61,0.0591,Skincare,1,1093,0.6
CUST-1923,60,Female,Dallas,55871.15,27,4641.0,171.89,427.0,64,0.0574,Makeup,1,1093,0.74
CUST-1924,29,Female,New York,63610.65,30,4217.0,140.57,332.0,68,0.0583,Bath & Body,1,1092,0.82
CUST-1925,61,Male,Seattle,37851.93,26,3929.0,151.12,427.0,70,0.0519,Haircare,1,1090,0.72
CUST-1926,53,Non-Binary,Chicago,67157.9,12,2177.0,181.42,406.0,33,0.1,Fragrance,1,1092,0.33
CUST-1927,51,Female,Dallas,77082.37,21,3025.0,144.05,272.0,60,0.0929,Bath & Body,356,737,0.85
CUST-1928,44,Female,Chicago,54916.98,29,5246.0,180.9,427.0,71,0.0466,Skincare,1,1092,0.8
CUST-1929,27,Male,Los Angeles,55271.84,30,5672.0,189.07,427.0,88,0.0583,Fragrance,1,1093,0.82
CUST-1930,62,Female,Seattle,68446.8,26,3967.0,152.58,427.0,64,0.0596,Skincare,357,737,1.06
CUST-1931,25,Non-Binary,New York,74638.37,24,4088.0,170.33,362.0,59,0.0646,Makeup,1,1092,0.66
CUST-1932,36,Female,Dallas,53246.0,17,2438.0,143.41,427.0,47,0.0824,Bath & Body,357,735,0.69
CUST-1933,29,Female,Houston,89695.3,24,4037.0,168.21,427.0,69,0.0542,Makeup,1,1092,0.66
CUST-1934,18,Female,Los Angeles,85290.18,13,1718.0,132.15,274.0,31,0.1038,Haircare,1,1093,0.36
CUST-1935,61,Male,Chicago,73708.46,32,4990.0,155.94,427.0,74,0.0828,Haircare,1,1092,0.88
CUST-1936,60,Female,Miami,47486.53,24,3243.0,135.12,427.0,63,0.0708,Skincare,357,736,0.98
CUST-1937,31,Female,Miami,93715.69,22,3322.0,151.0,427.0,49,0.0432,Makeup,1,1092,0.6
CUST-1938,55,Female,Chicago,28520.92,23,2831.0,123.09,412.0,54,0.0696,Haircare,2,1092,0.63
CUST-1939,37,Female,Dallas,85343.61,29,4286.0,147.79,295.0,72,0.0586,Skincare,1,1093,0.8
CUST-1940,35,Female,Los Angeles,69097.54,17,2546.0,149.76,427.0,45,0.0706,Skincare,356,737,0.69
CUST-1941,48,Female,Houston,62019.9,29,4201.0,144.86,310.0,73,0.0672,Bath & Body,1,1093,0.8
CUST-1942,44,Male,New York,64686.69,24,4114.0,171.42,427.0,53,0.0646,Haircare,2,1091,0.66
CUST-1943,34,Female,Dallas,35335.42,26,4612.0,177.38,427.0,63,0.0462,Bath & Body,1,1093,0.71
CUST-1944,54,Female,Seattle,76267.19,19,3129.0,164.68,427.0,46,0.1,Fragrance,2,1087,0.52
CUST-1945,23,Female,Los Angeles,94130.45,25,3513.0,140.52,308.0,58,0.112,Haircare,1,1089,0.69
